transaction_id,property_id,customer_id,transaction_type,transaction_date,amount,payment_method
TRX001089,PROP000814,CUST001527,Sale,2022-02-02,374336.35,Mortgage
TRX001090,PROP001903,CUST001974,Rent,2019-10-16,1665466.64,Mortgage
TRX001091,PROP001363,CUST000941,Rent,2018-11-25,818504.72,Transfer
TRX001092,PROP001175,CUST002080,Rent,2024-06-02,524927.82,Mortgage
TRX001093,PROP000764,CUST001979,Sale,2021-03-28,1337636.86,Mortgage
TRX001094,PROP001281,CUST001846,Sale,2018-03-22,395383.88,Cash
TRX001095,PROP001326,CUST002521,Sale,2023-07-26,190627.41,Mortgage
TRX001096,PROP000254,CUST000019,Sale,2018-12-10,1981846.8,Mortgage
TRX001097,PROP001309,CUST002260,Sale,2023-03-07,1214204.36,Transfer
TRX001098,PROP002335,CUST001214,Sale,2020-02-10,381379.87,Transfer
TRX001099,PROP001439,CUST001634,Sale,2021-01-18,86732.49,Mortgage
TRX001100,PROP001340,CUST002715,Sale,2023-12-10,616803.05,Mortgage
TRX001101,PROP000577,CUST001620,Sale,2023-06-04,558865.08,Transfer
TRX001102,PROP002792,CUST002290,Rent,2019-05-02,1182722.13,Transfer
TRX001103,PROP002130,CUST001087,Sale,2019-05-05,358704.64,Cash
TRX001104,PROP002138,CUST000739,Rent,2021-02-12,1177938.06,Cash
TRX001105,PROP000384,CUST001959,Rent,2022-10-10,1617321.24,Transfer
TRX001106,PROP000825,CUST000381,Sale,2024-02-21,403768.44,Mortgage
TRX001107,PROP001065,CUST001502,Rent,2018-05-10,1912346.24,Mortgage
TRX001108,PROP001071,CUST001795,Rent,2023-06-22,1327882.23,Transfer
TRX001109,PROP002188,CUST000214,Sale,2024-01-29,848700.44,Cash
TRX001110,PROP002842,CUST002275,Sale,2019-06-05,1683771.73,Transfer
TRX001111,PROP002313,CUST000162,Sale,2020-07-09,499109.46,Cash
TRX001112,PROP002238,CUST000953,Rent,2018-03-28,1616055.43,Transfer
TRX001113,PROP001075,CUST002239,Sale,2018-07-29,448775.17,Mortgage
TRX001114,PROP001846,CUST002101,Rent,2023-01-08,1364179.1,Mortgage
TRX001115,PROP001230,CUST000572,Rent,2024-02-02,52545.67,Cash
TRX001116,PROP002821,CUST002397,Sale,2022-08-09,331314.12,Mortgage
TRX001117,PROP000261,CUST002589,Rent,2023-09-07,1236875.52,Mortgage
TRX001118,PROP000126,CUST000946,Sale,2024-04-04,1594335.91,Cash
TRX001119,PROP002442,CUST002945,Rent,2020-06-17,1428168.34,Cash
TRX001120,PROP001129,CUST002439,Sale,2019-06-01,55697.88,Cash
TRX001121,PROP000810,CUST002593,Sale,2024-04-13,409873.8,Cash
TRX001122,PROP001830,CUST002917,Rent,2018-11-07,1546031.24,Transfer
TRX001123,PROP002288,CUST002946,Rent,2019-09-20,681767.19,Transfer
TRX001124,PROP001041,CUST000276,Sale,2020-03-03,54787.35,Transfer
TRX001125,PROP000445,CUST001705,Rent,2024-11-07,144535.71,Transfer
TRX001126,PROP000679,CUST000334,Sale,2024-09-18,929212.6,Mortgage
TRX001127,PROP001914,CUST000348,Rent,2021-05-30,815742.29,Cash
TRX001128,PROP000043,CUST002471,Sale,2024-02-21,124951.73,Mortgage
TRX001129,PROP002836,CUST002932,Rent,2023-06-08,877158.81,Mortgage
TRX001130,PROP001907,CUST000134,Sale,2019-05-21,733250.01,Mortgage
TRX001131,PROP001049,CUST001454,Rent,2021-12-01,326945.55,Transfer
TRX001132,PROP002738,CUST002040,Rent,2019-03-14,97093.08,Transfer
TRX001133,PROP000176,CUST000660,Sale,2021-10-08,634336.64,Transfer
TRX001134,PROP002834,CUST001872,Rent,2018-08-10,1578052.4,Mortgage
TRX001135,PROP002706,CUST001140,Rent,2021-12-07,854943.27,Cash
TRX001136,PROP001554,CUST002183,Sale,2022-12-08,651295.35,Cash
TRX001137,PROP001388,CUST001038,Rent,2024-04-21,1238281.5,Cash
TRX001138,PROP002141,CUST001057,Sale,2022-04-20,781568.34,Transfer
TRX001139,PROP000392,CUST000328,Rent,2021-09-07,1634960.21,Mortgage
TRX001140,PROP000569,CUST001372,Sale,2022-09-06,62027.47,Cash
TRX001141,PROP001641,CUST001930,Rent,2021-04-24,1729840.02,Mortgage
TRX001142,PROP000485,CUST001931,Sale,2020-06-22,1724547.19,Mortgage
TRX001143,PROP001646,CUST001803,Rent,2019-12-30,74091.05,Cash
TRX001144,PROP002417,CUST000428,Sale,2023-10-30,933558.1,Cash
TRX001145,PROP000021,CUST001255,Sale,2024-01-03,74905.72,Transfer
TRX001146,PROP000290,CUST002687,Sale,2018-01-11,1824858.26,Mortgage
TRX001147,PROP000868,CUST001456,Rent,2024-01-04,227248.38,Transfer
TRX001148,PROP002769,CUST001292,Sale,2020-10-30,1573284.23,Transfer
TRX001149,PROP002289,CUST002242,Rent,2020-02-23,177984.41,Mortgage
TRX001150,PROP000094,CUST000610,Rent,2023-01-08,1802488.39,Transfer
TRX001151,PROP000260,CUST000715,Sale,2021-09-15,1637705.67,Transfer
TRX001152,PROP001788,CUST001131,Rent,2018-04-25,1964221.79,Mortgage
TRX001153,PROP002502,CUST002842,Rent,2022-04-10,504795.22,Transfer
TRX001154,PROP002864,CUST001801,Rent,2022-03-20,1228474.49,Cash
TRX001155,PROP002373,CUST001420,Sale,2022-09-02,1232882.16,Mortgage
TRX001156,PROP000016,CUST002436,Rent,2019-10-02,1081463.47,Cash
TRX001157,PROP001814,CUST000843,Sale,2023-08-22,1289707.58,Mortgage
TRX001158,PROP001069,CUST002924,Sale,2023-06-17,1895960.67,Cash
TRX001159,PROP002264,CUST002163,Sale,2019-11-27,1187216.44,Transfer
TRX001160,PROP002037,CUST000185,Sale,2024-03-18,430985.64,Transfer
TRX001161,PROP002485,CUST002727,Rent,2020-10-29,811258.06,Mortgage
TRX001162,PROP000806,CUST000997,Sale,2022-07-28,1387513.02,Transfer
TRX001163,PROP002702,CUST001658,Sale,2021-11-24,1997147.37,Transfer
TRX001164,PROP001427,CUST002452,Sale,2018-09-14,1871098.63,Transfer
TRX001165,PROP002594,CUST002941,Sale,2024-02-23,1654123.9,Mortgage
TRX001166,PROP001908,CUST002414,Sale,2023-04-20,804340.71,Transfer
TRX001167,PROP000091,CUST001757,Rent,2023-07-07,1260310.43,Cash
TRX001168,PROP001841,CUST002696,Sale,2022-03-08,814665.21,Mortgage
TRX001169,PROP001497,CUST002607,Sale,2023-09-04,1964972.12,Cash
TRX001170,PROP001840,CUST002272,Rent,2023-01-03,1086172.85,Transfer
TRX001171,PROP002985,CUST000728,Rent,2024-04-13,1308851.92,Mortgage
TRX001172,PROP001429,CUST001331,Rent,2023-10-29,257687.99,Transfer
TRX001173,PROP002647,CUST000292,Rent,2023-07-11,626488.12,Cash
TRX001174,PROP002683,CUST001019,Rent,2019-02-21,213834.77,Cash
TRX001175,PROP001949,CUST001435,Sale,2023-10-17,530014.22,Transfer
TRX001176,PROP001579,CUST001162,Rent,2024-08-31,545057.79,Mortgage
TRX001177,PROP002181,CUST002990,Rent,2018-12-06,526288.13,Mortgage
TRX001178,PROP001274,CUST001635,Sale,2019-09-06,1190845.41,Mortgage
TRX001179,PROP002139,CUST000479,Rent,2023-04-08,244074.13,Cash
TRX001180,PROP002327,CUST000534,Rent,2021-05-26,1206659.25,Cash
TRX001181,PROP000376,CUST001042,Sale,2019-07-12,115888.75,Transfer
TRX001182,PROP002277,CUST000627,Rent,2020-09-03,1140452.26,Mortgage
TRX001183,PROP001190,CUST001242,Rent,2019-02-19,1845623.82,Cash
TRX001184,PROP001286,CUST000483,Sale,2018-07-16,1260848.27,Mortgage
TRX001185,PROP000372,CUST001320,Rent,2018-04-10,615671.29,Transfer
TRX001186,PROP001049,CUST000049,Rent,2023-12-21,746286.92,Mortgage
TRX001187,PROP002707,CUST002123,Rent,2021-12-21,1454081.26,Transfer
TRX001188,PROP001768,CUST002550,Rent,2021-02-22,266134.51,Transfer
TRX001189,PROP000483,CUST000975,Sale,2024-01-11,1891336.72,Cash
TRX001190,PROP000475,CUST002259,Rent,2023-12-09,992068.61,Mortgage
TRX001191,PROP002481,CUST002550,Rent,2020-02-22,522200.94,Transfer
TRX001192,PROP000194,CUST002053,Rent,2018-01-06,653793.58,Cash
TRX001193,PROP002035,CUST001822,Sale,2021-07-02,959823.43,Transfer
TRX001194,PROP001598,CUST002077,Rent,2019-11-21,465365.13,Transfer
TRX001195,PROP001025,CUST000611,Rent,2024-06-01,1936874.4,Mortgage
TRX001196,PROP001063,CUST002818,Sale,2021-11-12,413444.12,Transfer
TRX001197,PROP001514,CUST000381,Rent,2023-04-17,1620029.92,Mortgage
TRX001198,PROP000440,CUST000783,Rent,2020-08-31,1414539.6,Cash
TRX001199,PROP001420,CUST001611,Sale,2020-02-22,507875.17,Transfer
TRX001200,PROP001695,CUST001619,Rent,2019-05-24,220684.04,Transfer
TRX001201,PROP001865,CUST002798,Rent,2018-08-28,1203834.54,Cash
TRX001202,PROP002968,CUST001928,Rent,2023-07-31,1761987.57,Transfer
TRX001203,PROP000904,CUST002294,Sale,2023-03-11,1553701.52,Cash
TRX001204,PROP002499,CUST000492,Sale,2018-09-25,1751610.44,Mortgage
TRX001205,PROP002810,CUST000066,Sale,2018-07-02,1192451.32,Transfer
TRX001206,PROP001201,CUST001472,Sale,2020-04-18,1868998.32,Cash
TRX001207,PROP002699,CUST000147,Rent,2020-01-03,1714419.61,Cash
TRX001208,PROP001003,CUST000819,Sale,2023-11-01,413851.13,Transfer
TRX001209,PROP001670,CUST001357,Sale,2022-10-18,638339.35,Mortgage
TRX001210,PROP002147,CUST001166,Rent,2020-12-13,1399766.74,Mortgage
TRX001211,PROP002874,CUST001089,Sale,2019-02-03,1024062.38,Transfer
TRX001212,PROP001495,CUST001495,Sale,2021-09-15,1693776.49,Cash
TRX001213,PROP000026,CUST001923,Rent,2024-12-24,685513.74,Transfer
TRX001214,PROP002044,CUST002403,Rent,2020-02-16,403807.47,Transfer
TRX001215,PROP000472,CUST002915,Rent,2019-07-21,1281076.31,Cash
TRX001216,PROP002205,CUST000876,Sale,2020-05-05,161319.31,Mortgage
TRX001217,PROP000581,CUST002911,Sale,2023-05-08,1938049.96,Mortgage
TRX001218,PROP000063,CUST001619,Sale,2021-11-03,1485594.95,Mortgage
TRX001219,PROP000407,CUST000930,Sale,2021-08-29,98304.89,Mortgage
TRX001220,PROP000958,CUST001100,Rent,2022-09-10,435785.38,Transfer
TRX001221,PROP001997,CUST002552,Rent,2023-03-25,674144.94,Mortgage
TRX001222,PROP000574,CUST002033,Rent,2018-05-27,119351.45,Transfer
TRX001223,PROP001915,CUST000957,Sale,2023-12-23,1331724.4,Mortgage
TRX001224,PROP000097,CUST001312,Sale,2022-09-09,668645.85,Transfer
TRX001225,PROP002742,CUST000012,Sale,2023-01-13,1991912.1,Cash
TRX001226,PROP000649,CUST001023,Sale,2022-05-16,805620.4,Mortgage
TRX001227,PROP001739,CUST000630,Rent,2019-06-12,196969.5,Mortgage
TRX001228,PROP001188,CUST002833,Rent,2018-02-23,587957.42,Transfer
TRX001229,PROP000455,CUST002887,Sale,2019-03-30,1890370.3,Mortgage
TRX001230,PROP001196,CUST001648,Rent,2023-09-15,1335953.76,Transfer
TRX001231,PROP000252,CUST001041,Rent,2024-01-01,1020786.95,Cash
TRX001232,PROP001836,CUST002202,Rent,2023-10-03,102236.42,Transfer
TRX001233,PROP001565,CUST002448,Sale,2019-05-15,1970019.78,Mortgage
TRX001234,PROP000645,CUST002036,Sale,2022-06-01,1288069.34,Cash
TRX001235,PROP001095,CUST000978,Rent,2021-09-12,1146687.77,Mortgage
TRX001236,PROP000937,CUST002845,Rent,2019-03-22,156692.46,Mortgage
TRX001237,PROP002791,CUST002187,Sale,2019-04-09,1499065.23,Mortgage
TRX001238,PROP000911,CUST001884,Rent,2024-04-01,1637963.79,Mortgage
TRX001239,PROP002040,CUST001024,Sale,2020-06-18,708003.2,Mortgage
TRX001240,PROP000571,CUST002494,Rent,2021-08-10,1806456.78,Mortgage
TRX001241,PROP001761,CUST002086,Rent,2019-12-01,464902.87,Mortgage
TRX001242,PROP001449,CUST002169,Rent,2021-04-23,1277616.33,Cash
TRX001243,PROP002709,CUST000106,Sale,2018-08-25,843339.99,Cash
TRX001244,PROP002103,CUST002852,Sale,2020-05-27,223165.79,Mortgage
TRX001245,PROP001676,CUST001442,Sale,2022-06-03,1428140.69,Cash
TRX001246,PROP000396,CUST002819,Rent,2021-02-18,1162774.1,Cash
TRX001247,PROP001183,CUST001485,Sale,2021-01-27,1657954.86,Mortgage
TRX001248,PROP002298,CUST002150,Sale,2021-10-14,1133194.75,Mortgage
TRX001249,PROP000757,CUST001913,Rent,2024-11-14,1158669.74,Cash
TRX001250,PROP001809,CUST000706,Sale,2023-10-24,1021478.81,Transfer
TRX001251,PROP000713,CUST000048,Rent,2018-07-03,331684.17,Transfer
TRX001252,PROP001790,CUST002549,Rent,2019-09-04,907230.22,Mortgage
TRX001253,PROP000565,CUST001633,Rent,2019-12-17,920170.59,Cash
TRX001254,PROP002205,CUST002640,Rent,2020-02-16,849828.13,Cash
TRX001255,PROP000027,CUST001107,Sale,2024-02-06,818277.74,Cash
TRX001256,PROP001506,CUST001537,Sale,2023-09-04,643419.87,Cash
TRX001257,PROP001630,CUST001301,Sale,2019-04-06,1483424.72,Mortgage
TRX001258,PROP002083,CUST001244,Rent,2019-03-11,312829.47,Mortgage
TRX001259,PROP002556,CUST002489,Sale,2020-08-09,511284.79,Mortgage
TRX001260,PROP000067,CUST000172,Rent,2022-11-28,70813.12,Cash
TRX001261,PROP001191,CUST000581,Rent,2021-12-23,199657.7,Transfer
TRX001262,PROP002365,CUST001758,Rent,2020-10-17,98515.39,Cash
TRX001263,PROP000478,CUST002825,Rent,2022-09-27,1337784.3,Transfer
TRX001264,PROP001124,CUST000122,Rent,2021-04-23,1768239.08,Cash
TRX001265,PROP001879,CUST002519,Sale,2024-02-22,1105870.12,Mortgage
TRX001266,PROP001158,CUST001694,Sale,2020-06-10,749469.25,Transfer
TRX001267,PROP002703,CUST000217,Sale,2019-02-11,1441186.36,Transfer
TRX001268,PROP001344,CUST000643,Sale,2019-02-02,1889384.45,Cash
TRX001269,PROP002543,CUST001981,Sale,2018-07-29,519269.42,Mortgage
TRX001270,PROP000852,CUST002708,Sale,2020-04-02,571876.16,Transfer
TRX001271,PROP000361,CUST000483,Rent,2022-08-30,1345386.31,Transfer
TRX001272,PROP000177,CUST002023,Sale,2024-11-28,1952758.06,Mortgage
TRX001273,PROP001455,CUST002538,Rent,2020-01-14,559469.1,Cash
TRX001274,PROP000985,CUST001208,Rent,2018-11-06,1433871.15,Cash
TRX001275,PROP000902,CUST001831,Rent,2021-06-11,316971.08,Transfer
TRX001276,PROP001782,CUST001181,Sale,2019-10-26,1978755.52,Mortgage
TRX001277,PROP001980,CUST002401,Sale,2024-02-19,936574.48,Transfer
TRX001278,PROP001472,CUST002755,Sale,2018-12-26,61775.17,Cash
TRX001279,PROP002715,CUST002044,Rent,2022-12-30,1391416.46,Mortgage
TRX001280,PROP001872,CUST002490,Rent,2019-03-25,1062103.14,Transfer
TRX001281,PROP000041,CUST000415,Rent,2021-02-06,366752.0,Transfer
TRX001282,PROP000554,CUST001371,Rent,2022-07-26,862364.48,Cash
TRX001283,PROP002580,CUST000976,Sale,2021-08-24,1434777.78,Mortgage
TRX001284,PROP000093,CUST000782,Sale,2020-12-05,1298523.15,Transfer
TRX001285,PROP002554,CUST002352,Rent,2022-09-21,703301.09,Transfer
TRX001286,PROP000830,CUST000919,Rent,2022-01-07,94174.6,Transfer
TRX001287,PROP001548,CUST002064,Sale,2019-07-24,971078.0,Transfer
TRX001288,PROP000571,CUST000370,Rent,2020-09-01,652975.91,Mortgage
TRX001289,PROP001365,CUST002010,Sale,2022-02-23,861667.23,Cash
TRX001290,PROP002815,CUST001812,Rent,2022-07-13,1499074.39,Transfer
TRX001291,PROP001872,CUST000723,Rent,2023-07-09,1407963.93,Transfer
TRX001292,PROP002965,CUST002442,Rent,2020-10-03,790375.68,Mortgage
TRX001293,PROP001306,CUST002193,Sale,2024-12-13,1366853.41,Mortgage
TRX001294,PROP001818,CUST002357,Sale,2023-02-12,529205.49,Transfer
TRX001295,PROP001253,CUST000720,Sale,2019-03-06,246386.67,Cash
TRX001296,PROP001476,CUST002838,Sale,2020-10-05,555328.48,Mortgage
TRX001297,PROP001019,CUST002873,Rent,2021-11-16,764587.39,Cash
TRX001298,PROP000765,CUST000830,Sale,2023-01-06,140375.72,Transfer
TRX001299,PROP002702,CUST001225,Sale,2022-05-09,1839786.61,Cash
TRX001300,PROP002214,CUST001300,Rent,2024-10-23,1245762.13,Cash
TRX001301,PROP000626,CUST002871,Sale,2023-11-03,1440101.91,Transfer
TRX001302,PROP002036,CUST001899,Sale,2018-12-15,1071003.02,Mortgage
TRX001303,PROP002531,CUST000352,Sale,2022-09-26,157114.19,Cash
TRX001304,PROP002172,CUST002333,Sale,2023-09-08,846259.96,Transfer
TRX001305,PROP000389,CUST000629,Rent,2018-05-06,528825.85,Transfer
TRX001306,PROP002760,CUST000042,Rent,2018-04-28,1627188.14,Transfer
TRX001307,PROP000710,CUST002141,Sale,2020-11-30,1028852.05,Mortgage
TRX001308,PROP000183,CUST002018,Rent,2024-05-25,272707.64,Transfer
TRX001309,PROP000171,CUST000552,Sale,2019-01-03,339171.4,Transfer
TRX001310,PROP000918,CUST002472,Sale,2020-09-03,567320.1,Transfer
TRX001311,PROP001022,CUST000992,Sale,2021-08-21,479423.15,Mortgage
TRX001312,PROP002063,CUST000085,Rent,2022-05-14,155024.8,Mortgage
TRX001313,PROP000091,CUST002025,Rent,2023-10-24,587061.28,Cash
TRX001314,PROP002274,CUST000900,Sale,2021-02-19,1351874.36,Transfer
TRX001315,PROP000681,CUST001649,Sale,2021-11-19,1249966.76,Cash
TRX001316,PROP000387,CUST001274,Rent,2024-10-02,1748820.46,Mortgage
TRX001317,PROP000558,CUST000910,Sale,2023-09-02,484679.64,Transfer
TRX001318,PROP000203,CUST001288,Rent,2023-06-15,1954705.28,Mortgage
TRX001319,PROP000186,CUST001457,Sale,2023-08-21,181719.34,Transfer
TRX001320,PROP000806,CUST002389,Sale,2021-04-14,1619145.4,Cash
TRX001321,PROP001921,CUST002989,Sale,2022-10-15,728100.75,Mortgage
TRX001322,PROP000059,CUST001394,Rent,2020-06-24,1659529.0,Transfer
TRX001323,PROP000464,CUST002338,Rent,2018-10-20,1855832.98,Transfer
TRX001324,PROP002652,CUST001924,Rent,2020-08-13,990838.85,Mortgage
TRX001325,PROP002934,CUST000993,Rent,2020-03-02,1289274.45,Transfer
TRX001326,PROP001091,CUST001852,Rent,2020-01-11,549650.41,Cash
TRX001327,PROP001166,CUST001971,Sale,2018-01-26,412659.07,Mortgage
TRX001328,PROP002037,CUST001965,Sale,2021-07-27,1089293.45,Cash
TRX001329,PROP000152,CUST000598,Rent,2023-02-22,947637.08,Cash
TRX001330,PROP000780,CUST002682,Sale,2018-11-28,1812929.88,Mortgage
TRX001331,PROP002820,CUST001106,Sale,2021-12-06,1426117.28,Mortgage
TRX001332,PROP002470,CUST001111,Rent,2020-08-25,813033.94,Cash
TRX001333,PROP000938,CUST001933,Sale,2018-02-25,384328.77,Transfer
TRX001334,PROP002313,CUST001299,Sale,2019-10-14,1574969.25,Cash
TRX001335,PROP000551,CUST001459,Rent,2022-10-04,428913.52,Mortgage
TRX001336,PROP001924,CUST000521,Rent,2018-12-04,1070701.9,Mortgage
TRX001337,PROP000654,CUST001171,Rent,2023-12-21,707913.49,Transfer
TRX001338,PROP000421,CUST002192,Sale,2018-06-24,1713537.91,Transfer
TRX001339,PROP000920,CUST001245,Rent,2021-06-07,1697062.5,Cash
TRX001340,PROP000593,CUST001842,Rent,2020-11-25,624081.06,Transfer
TRX001341,PROP001920,CUST000701,Sale,2020-03-17,607740.45,Transfer
TRX001342,PROP000404,CUST002687,Sale,2020-06-13,1452318.21,Mortgage
TRX001343,PROP002858,CUST001623,Rent,2020-08-09,440908.54,Cash
TRX001344,PROP001889,CUST002653,Rent,2021-04-20,1309809.51,Cash
TRX001345,PROP001661,CUST000285,Sale,2022-04-19,1391661.69,Transfer
TRX001346,PROP000195,CUST000568,Rent,2019-08-17,875100.69,Cash
TRX001347,PROP000947,CUST001658,Sale,2022-05-07,591468.69,Mortgage
TRX001348,PROP001541,CUST001382,Rent,2020-01-13,498845.54,Mortgage
TRX001349,PROP002002,CUST001163,Sale,2023-11-28,1278753.38,Cash
TRX001350,PROP001182,CUST000347,Sale,2021-01-28,1156436.77,Mortgage
TRX001351,PROP000445,CUST000123,Rent,2021-05-07,1258798.6,Cash
TRX001352,PROP002746,CUST002452,Sale,2018-03-03,852309.01,Cash
TRX001353,PROP001145,CUST000607,Rent,2024-01-01,190489.63,Cash
TRX001354,PROP001251,CUST000234,Rent,2024-03-01,940539.99,Cash
TRX001355,PROP002459,CUST002605,Sale,2021-09-22,1178875.73,Mortgage
TRX001356,PROP002655,CUST001470,Sale,2022-11-09,932828.66,Mortgage
TRX001357,PROP001276,CUST002429,Rent,2021-11-14,1797675.41,Cash
TRX001358,PROP001435,CUST000418,Rent,2021-03-23,787234.63,Cash
TRX001359,PROP002519,CUST001718,Rent,2018-09-11,646973.97,Cash
TRX001360,PROP000700,CUST001577,Rent,2022-10-16,1603415.95,Mortgage
TRX001361,PROP002900,CUST002548,Sale,2023-08-24,1637992.4,Mortgage
TRX001362,PROP002987,CUST001567,Sale,2023-06-17,1059403.37,Transfer
TRX001363,PROP002896,CUST000467,Rent,2020-12-24,1974205.8,Transfer
TRX001364,PROP002412,CUST000665,Rent,2022-04-24,1500657.91,Transfer
TRX001365,PROP002716,CUST002252,Rent,2022-11-26,396878.89,Cash
TRX001366,PROP000436,CUST001044,Sale,2023-06-30,1768805.37,Cash
TRX001367,PROP001146,CUST002536,Rent,2022-02-13,308746.88,Cash
TRX001368,PROP002339,CUST001324,Rent,2018-09-05,1217044.62,Mortgage
TRX001369,PROP001936,CUST001332,Rent,2021-01-20,1844170.88,Mortgage
TRX001370,PROP001812,CUST002934,Sale,2022-06-26,1009057.08,Transfer
TRX001371,PROP001258,CUST001988,Sale,2020-12-02,843634.76,Mortgage
TRX001372,PROP001870,CUST002833,Rent,2019-09-10,1472117.5,Mortgage
TRX001373,PROP002858,CUST000269,Rent,2020-05-03,1346236.79,Mortgage
TRX001374,PROP000682,CUST000508,Sale,2021-05-06,1677435.43,Transfer
TRX001375,PROP002656,CUST002507,Rent,2018-08-27,612911.59,Transfer
TRX001376,PROP001049,CUST000954,Sale,2022-09-09,1861794.34,Mortgage
TRX001377,PROP002576,CUST001205,Sale,2019-05-24,1402618.29,Mortgage
TRX001378,PROP002408,CUST000690,Rent,2023-05-01,664963.05,Transfer
TRX001379,PROP002082,CUST001073,Sale,2023-02-21,640304.03,Transfer
TRX001380,PROP002222,CUST002285,Rent,2023-09-22,299603.95,Mortgage
TRX001381,PROP002724,CUST001162,Sale,2018-11-30,1708072.89,Cash
TRX001382,PROP001005,CUST002704,Sale,2024-01-12,1465445.56,Mortgage
TRX001383,PROP002114,CUST001776,Rent,2018-08-07,933492.81,Cash
TRX001384,PROP001580,CUST000422,Rent,2023-01-04,984230.26,Transfer
TRX001385,PROP002965,CUST002006,Sale,2023-05-15,1981636.04,Cash
TRX001386,PROP001313,CUST000065,Sale,2019-07-02,563643.15,Cash
TRX001387,PROP002200,CUST000430,Rent,2022-03-16,1615499.34,Cash
TRX001388,PROP000221,CUST002794,Rent,2023-05-13,410808.61,Cash
TRX001389,PROP001280,CUST000724,Sale,2018-04-23,1984465.33,Mortgage
TRX001390,PROP001077,CUST002649,Rent,2024-04-19,1929533.46,Transfer
TRX001391,PROP002480,CUST002331,Sale,2018-06-26,96392.75,Mortgage
TRX001392,PROP000669,CUST002141,Sale,2024-05-21,857528.0,Cash
TRX001393,PROP000130,CUST001354,Rent,2023-01-16,1685073.36,Transfer
TRX001394,PROP001383,CUST002342,Rent,2022-09-10,887324.93,Mortgage
TRX001395,PROP001909,CUST002264,Sale,2024-04-05,553045.0,Mortgage
TRX001396,PROP001096,CUST002622,Sale,2023-06-11,279555.74,Mortgage
TRX001397,PROP002265,CUST002659,Rent,2021-08-05,1767283.63,Cash
TRX001398,PROP000586,CUST002235,Rent,2021-04-18,1878284.38,Cash
TRX001399,PROP001077,CUST001575,Sale,2019-07-10,1585983.01,Cash
TRX001400,PROP000795,CUST002231,Rent,2023-08-30,686841.62,Transfer
TRX001401,PROP001290,CUST002550,Rent,2022-10-12,449824.1,Mortgage
TRX001402,PROP002652,CUST002733,Sale,2019-09-22,1481264.04,Transfer
TRX001403,PROP000956,CUST001098,Rent,2020-09-20,491231.95,Mortgage
TRX001404,PROP001321,CUST001657,Rent,2019-04-26,1718509.01,Mortgage
TRX001405,PROP000058,CUST002489,Rent,2022-12-10,1144320.12,Cash
TRX001406,PROP002312,CUST001685,Sale,2021-02-06,149781.75,Cash
TRX001407,PROP001860,CUST001904,Sale,2023-11-01,297957.16,Transfer
TRX001408,PROP002215,CUST000499,Rent,2021-07-12,513019.42,Mortgage
TRX001409,PROP000146,CUST000176,Sale,2019-12-13,916192.28,Transfer
TRX001410,PROP000321,CUST001335,Sale,2023-01-22,1702371.48,Transfer
TRX001411,PROP002133,CUST002389,Rent,2020-03-26,1524833.03,Mortgage
TRX001412,PROP002223,CUST001949,Rent,2024-04-24,313091.42,Cash
TRX001413,PROP000632,CUST000088,Rent,2024-08-28,280742.81,Transfer
TRX001414,PROP000479,CUST000634,Sale,2022-03-20,1114255.08,Cash
TRX001415,PROP000918,CUST002671,Sale,2023-01-05,1436997.23,Cash
TRX001416,PROP002984,CUST001648,Sale,2019-05-17,1521500.02,Transfer
